  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727976 24217 201701060253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   19 1023.2 30.18 1016.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201701060353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   20 1022.7 30.17 1016.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701060453 ***   0 ***  47 *** * * * 10.0 ** ** ** ** ** ** ** ** *   26   20 1022.8 30.17 1016.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701060540 ***   0 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   27   20 ****** 30.16 1015.8 *** *** ***** ***** ***** ***** **
727976 24217 201701060553 ***   0 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   27   21 1022.4 30.16 1015.8  30  25  0.00 ***** ***** ***** **
727976 24217 201701060653 ***   0 ***  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   21 1021.7 30.14 1015.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701060753 ***   0 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   22 1020.9 30.12 1014.4  36  16  0.00 ***** ***** ***** **
727976 24217 201701060759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  36  16 ***** *****  0.00 ***** **
727976 24217 201701060812 350   3 ***  44 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   21 ****** 30.11 1014.1 *** *** ***** ***** ***** ***** **
727976 24217 201701060853 360   3 ***  32 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   21 1020.4 30.10 1013.8 *** ***  0.00 ***** ***** ***** **
727976 24217 201701060953 ***   0 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   20 1020.5 30.11 1014.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061053 ***   0 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   21 1020.2 30.10 1013.8 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061153 010   3 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   20 1019.7 30.08 1013.1  28  27  0.00 ***** ***** ***** **
727976 24217 201701061253 010   3 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   21 1019.3 30.07 1012.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061353 ***   0 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   21 1018.6 30.05 1012.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061453 180   3 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   31   20 1017.8 30.03 1011.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061544 360   7 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   21 ****** 30.04 1011.7 *** *** ***** ***** ***** ***** **
727976 24217 201701061553 020   3 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   21 1018.1 30.03 1011.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061653 350   6 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   22 1018.4 30.04 1011.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061753 020   5 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   31   23 1018.4 30.05 1012.1  31  28  0.00 ***** ***** ***** **
727976 24217 201701061853 990   3 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   23 1018.6 30.05 1012.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701061953 040   5 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   23 1017.8 30.03 1011.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701062053 020   6 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   24 1017.5 30.02 1011.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701062153 010   6 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   23 1017.1 30.01 1010.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701062253 030   6 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   24 1017.0 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701062353 010   7 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   36   24 1017.2 30.01 1010.7  40  31  0.00 ***** ***** ***** **
727976 24217 201701070053 360   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   24 1016.9 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701070153 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   24 1016.6 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701070253 020   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   23 1016.8 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701070353 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   23 1016.8 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701070453 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   23 1016.8 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701070553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   22 1016.9 30.00 1010.4  36  28  0.00 ***** ***** ***** **
727976 24217 201701070653 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   20 1016.9 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701070753 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   21 1016.9 30.00 1010.4  40  25  0.00 ***** ***** ***** **
727976 24217 201701070759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  40  25 ***** *****  0.00 *****  0
727976 24217 201701070853 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   19 1016.3 29.98 1009.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701070953 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   20 1016.5 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071053 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   22   18 1016.7 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071153 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   22   18 1016.0 29.97 1009.4  30  21  0.00 ***** ***** ***** **
727976 24217 201701071253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   20   18 1015.5 29.95 1008.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   19   17 1015.2 29.95 1008.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071453 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   19   17 1014.8 29.93 1008.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   19   16 1014.0 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071653 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   20   17 1013.7 29.90 1007.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071753 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   24 1013.4 29.90 1007.0  30  18  0.00 ***** ***** ***** **
727976 24217 201701071853 060   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   31   25 1012.6 29.87 1006.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701071953 ***   0 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   23 1011.4 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701072053 030  16  22  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   13 1010.3 29.81 1004.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701072153 030  13  20  95 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   11 1010.0 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701072253 040  13  22  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   11 1009.5 29.78 1003.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701072353 020  13 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   11 1009.2 29.77 1002.6  39  30  0.00 ***** ***** ***** **
727976 24217 201701080053 040  11 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   12 1009.7 29.79 1003.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701080153 ***   0 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   36   14 1011.1 29.83 1004.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701080253 ***   0 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   19 1012.3 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701080353 ***   0 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   19 1013.4 29.90 1007.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701080453 030   6 ***  49 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   20 1014.2 29.92 1007.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701080553 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   21 1015.4 29.96 1009.0  38  29  0.00 ***** ***** ***** **
727976 24217 201701080653 ***   0 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   21 1015.9 29.97 1009.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701080753 010   8 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   19 1015.8 29.97 1009.4  39  18  0.00 ***** ***** ***** **
727976 24217 201701080759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  39  18 ***** *****  0.00 *****  0
727976 24217 201701080853 020  10 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   36   16 1015.7 29.97 1009.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201701080953 020  15  23  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   15 1015.4 29.96 1009.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081053 020  14  22  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   15 1015.1 29.95 1008.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081153 020  16  23  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   16 1014.4 29.93 1008.0  37  28  0.00 ***** ***** ***** **
727976 24217 201701081253 020  15  22 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   16 1013.0 29.89 1006.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081353 030  16  24  45 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   17 1011.7 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081453 020  18  28  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   17 1010.4 29.81 1004.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081553 030  17  25  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   18 1008.2 29.75 1002.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081653 030  18  29  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   19 1007.2 29.72 1000.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081753 030  21  31 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   19 1005.8 29.68  999.6  41  37  0.00 ***** ***** ***** **
727976 24217 201701081853 030  17  23  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   20 1004.6 29.64  998.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701081953 060  13 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   21 1003.3 29.60  996.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201701082053 040   7 ***  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   41   25 1001.8 29.56  995.6 *** ***  0.00T***** *****  0.00T**
727976 24217 201701082153 030  11 ***  50 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   38   29  999.5 29.49  993.2 *** ***  0.02 ***** ***** ***** **
727976 24217 201701082253 030  13 ***  42 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   37   32  998.2 29.45  991.8 *** ***  0.05 ***** ***** ***** **
727976 24217 201701082353 020  10  17  42 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   37   33  997.7 29.44  991.5  42  37  0.03  0.09 ***** ***** **
727976 24217 201701090053 030   7  17  40 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   37   33  997.6 29.43  991.2 *** ***  0.02 ***** ***** ***** **
727976 24217 201701090153 020   7 ***  30 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   37   34  997.8 29.44  991.5 *** ***  0.02 ***** ***** ***** **
727976 24217 201701090234 030   7 ***  27 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   36   35 ****** 29.44  991.5 *** ***  0.02 ***** ***** ***** **
727976 24217 201701090253 040   7 ***  25 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   36   35  997.8 29.44  991.5 *** ***  0.02 ***** *****  0.07 **
727976 24217 201701090322 030  10 ***  30 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   36   35 ****** 29.44  991.5 *** ***  0.02 ***** ***** ***** **
727976 24217 201701090353 030   8 ***  30 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   36   35  997.8 29.44  991.5 *** ***  0.04 ***** ***** ***** **
727976 24217 201701090451 010   8 ***  29 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   36   34 ****** 29.45  991.8 *** *** ***** ***** ***** ***** **
727976 24217 201701090453 020   8 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   34  998.1 29.45  991.8 *** ***  0.00T***** ***** ***** **
727976 24217 201701090553 350   7 ***  26 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   34  998.6 29.46  992.2  37  35  0.00  0.11 ***** ***** **
727976 24217 201701090653 340   5 ***  22 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   34  998.8 29.47  992.5 *** ***  0.01 ***** ***** ***** **
727976 24217 201701090753 340   7 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   33  999.2 29.48  992.9  42  34  0.00T***** ***** ***** **
727976 24217 201701090759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  42  34 ***** *****  0.21 *****  0
727976 24217 201701090821 320   5 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   33 ****** 29.48  992.9 *** ***  0.00T***** ***** ***** **
727976 24217 201701090853 150   8 ***  17 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   40  999.3 29.48  992.9 *** ***  0.00T***** *****  0.01 **
727976 24217 201701090953 160  14  28  17 *** * * *  5.0 ** ** ** ** 62 10 ** ** *   44   40  998.8 29.47  992.5 *** ***  0.04 ***** ***** ***** **
727976 24217 201701091053 160  17  30  17 *** * * *  4.0 ** ** ** ** 61 10 ** ** *   43   40  999.3 29.48  992.9 *** ***  0.15 ***** ***** ***** **
727976 24217 201701091153 990   9  20  17 *** * * *  5.0 ** ** ** ** 62 10 ** ** *   39   38 1001.6 29.55  995.2  44  34  0.13  0.32  0.52 ***** **
727976 24217 201701091214 170   6 ***  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   37 ****** 29.55  995.2 *** ***  0.01 ***** ***** ***** **
727976 24217 201701091253 170  10 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   40   37 1001.1 29.54  994.9 *** ***  0.00T***** ***** ***** **
727976 24217 201701091328 160  11 ***  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   40   36 ****** 29.55  995.2 *** *** ***** ***** ***** ***** **
727976 24217 201701091340 160  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   36 ****** 29.55  995.2 *** *** ***** ***** ***** ***** **
727976 24217 201701091353 160  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   36 1001.4 29.55  995.2 *** ***  0.00 ***** ***** ***** **
727976 24217 201701091453 180   6 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   35 1002.6 29.58  996.2 *** ***  0.00 ***** *****  0.01 **
727976 24217 201701091553 170   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   39   36 1002.5 29.58  996.2 *** ***  0.00 ***** ***** ***** **
727976 24217 201701091653 160   6 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   35 1003.6 29.61  997.2 *** ***  0.00 ***** ***** ***** **
727976 24217 201701091753 150   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   36 1004.1 29.62  997.6  42  36  0.00  0.01 ***** ***** **
727976 24217 201701091755 150   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   39   36 ****** 29.62  997.6 *** *** ***** ***** ***** ***** **
727976 24217 201701091853 160   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   36 1004.1 29.62  997.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701091953 160   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   36 1003.8 29.62  997.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701092053 150  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   36 1003.9 29.62  997.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701092153 170  13  21 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   43   36 1004.3 29.64  998.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701092253 170   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   37 1005.0 29.65  998.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701092300 160   8 ***  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   37 ****** 29.66  998.9 *** *** ***** ***** ***** ***** **
727976 24217 201701092307 160   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   37 ****** 29.66  998.9 *** *** ***** ***** ***** ***** **
727976 24217 201701092353 160  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   36 1005.6 29.67  999.3  44  39  0.00 ***** ***** ***** **
727976 24217 201701100053 150  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   40   35 1005.8 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701100153 140   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   33 1005.7 29.67  999.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701100253 130   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   33 1005.9 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701100353 350   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   31 1006.3 29.69  999.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201701100453 010   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   29 1006.6 29.70 1000.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701100553 360   6 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   31   29 1006.5 29.70 1000.3  42  29  0.00 ***** ***** ***** **
727976 24217 201701100653 030   7 ***  45 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   28 1006.6 29.70 1000.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701100718 030   9 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 ****** 29.70 1000.3 *** *** ***** ***** ***** ***** **
727976 24217 201701100751 020  13 ***  31 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   32   27 ****** 29.70 1000.3 *** *** ***** ***** ***** ***** **
727976 24217 201701100753 020  11 ***  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   27 1006.4 29.69  999.9  44  29  0.00 ***** ***** ***** **
727976 24217 201701100759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  44  29 ***** *****  0.32 *****  0
727976 24217 201701100853 020  13 ***  45 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   24 1006.0 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701100953 020  15 ***  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   22 1005.9 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101053 020  16  25  45 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   19 1006.3 29.69  999.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101153 020  21  28  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   17 1005.5 29.67  999.3  33  30  0.00 *****  0.01 ***** **
727976 24217 201701101253 020  18  29  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   31   17 1005.5 29.67  999.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101353 020  21  33  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   31   15 1005.5 29.66  998.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101453 020  23  34  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   14 1005.7 29.67  999.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101553 030  22  38  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   11 1006.1 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101653 020  22  38 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   11 1006.8 29.70 1000.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101753 020  31  44 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   10 1007.0 29.71 1000.6  32  29  0.00 ***** ***** ***** **
727976 24217 201701101853 020  25  44 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   10 1007.1 29.71 1000.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701101953 020  37  51 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    8 1006.4 29.69  999.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201701102053 010  37  53 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    7 1005.9 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701102153 010  34  53 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    5 1005.9 29.67  999.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701102253 030  29  52 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31    5 1005.5 29.66  998.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201701102353 020  23  45 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30    4 1005.6 29.67  999.3  31  30  0.00 ***** ***** ***** **
727976 24217 201701110053 020  29  48 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28    4 1006.0 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701110153 020  32  48 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28    2 1005.5 29.67  999.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701110253 020  29  49 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27    0 1005.9 29.67  999.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201701110353 020  30  47 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26    0 1006.1 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701110453 020  26  47 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25    0 1006.3 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201701110553 020  29  48 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25    0 1006.1 29.68  999.6  30  24  0.00 ***** ***** ***** **
727976 24217 201701110653 020  29  52 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   -1 1005.6 29.67  999.3 *** ***  0.00 ***** ***** ***** **
